id_mutation,date_mutation,code_type_local,code_commune,surface_terrain,surface_reelle_bati,nombre_pieces_principales,nature_culture,valeur_fonciere,latitude,longitude,nombre_lots,numero_disposition,code_departement,Nombre_unite,Nombre_dependance,Year,num_trimestre,quarter,geometry,index_right,epci_name,iris_code,iris_name,iris_name_l,Prix_m2,Month,Pris_m2_moy_iris,std,Vente_par_iris,Vente_par_iris_tri,N_logements,N_res_ppale,N_res_second,N_vacant,N_maisons,N_apparts,N_proprietaire,N_locataire,DISP_MED19,Arrondissement,dist_metro
2017-71559,2017-08-22,1.0,13211,0.0,90.0,7.0,0,285000.0,43.280145,5.503961,1,1,13,1,0,2017,3,2017_Q3,POINT (5.503961 43.280145),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3166.6666666666665,8,3418.3543346150554,802.5063357572561,93,8,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.06157793890146228
2017-71562,2017-08-24,1.0,13211,666.0,90.0,3.0,sols,295000.0,43.282449,5.497774,0,1,13,1,0,2017,3,2017_Q3,POINT (5.497774 43.282449),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3277.777777777778,8,3418.3543346150554,802.5063357572561,93,8,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.05502687675280564
2017-71684,2017-09-01,1.0,13211,592.0,112.0,3.0,sols,427800.0,43.27657,5.501722,0,1,13,1,0,2017,3,2017_Q3,POINT (5.501722 43.27657),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3819.6428571428573,9,3418.3543346150554,802.5063357572561,93,8,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.060381474271219544
2017-71768,2017-09-08,1.0,13211,1172.0,85.0,3.0,sols,250000.0,43.273679,5.504783,0,1,13,1,0,2017,3,2017_Q3,POINT (5.504783 43.273679),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,2941.176470588235,9,3418.3543346150554,802.5063357572561,93,8,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.06419615867959444
2017-71831,2017-09-22,1.0,13211,731.0,84.0,4.0,sols,290000.0,43.281946,5.50425,0,1,13,1,0,2017,3,2017_Q3,POINT (5.50425 43.281946),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3452.3809523809523,9,3418.3543346150554,802.5063357572561,93,8,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.061459399677936455
2017-71851,2017-09-22,1.0,13211,350.0,67.0,4.0,sols,198500.0,43.282788,5.493932,0,1,13,1,0,2017,3,2017_Q3,POINT (5.493932 43.282788),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,2962.686567164179,9,3418.3543346150554,802.5063357572561,93,8,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.05120871344191307
2017-72057,2017-10-09,1.0,13211,508.0,76.0,3.0,sols,232000.0,43.280206,5.496437,0,1,13,1,0,2017,4,2017_Q4,POINT (5.496437 43.280206),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3052.6315789473683,10,3254.4338069141013,860.1823531878052,93,5,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.0542805482329714
2017-72299,2017-11-02,1.0,13211,935.0,50.0,3.0,sols,200000.0,43.276112,5.502741,0,1,13,1,0,2017,4,2017_Q4,POINT (5.502741 43.276112),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,4000.0,11,3254.4338069141013,860.1823531878052,93,5,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.06149115371050749
2017-72425,2017-11-20,1.0,13211,441.0,45.0,2.0,sols,150000.0,43.278303,5.502462,0,1,13,1,0,2017,4,2017_Q4,POINT (5.502462 43.278303),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3333.3333333333335,11,3254.4338069141013,860.1823531878052,93,5,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.06059541363325225
2017-72564,2017-11-09,1.0,13211,0.0,53.0,3.0,0,170000.0,43.282488,5.500083,1,1,13,1,0,2017,4,2017_Q4,POINT (5.500083 43.282488),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3207.5471698113206,11,3254.4338069141013,860.1823531878052,93,5,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.057271722047854266
2017-72924,2017-12-22,1.0,13211,0.0,86.0,4.0,0,269000.0,43.280145,5.503961,1,1,13,1,0,2017,4,2017_Q4,POINT (5.503961 43.280145),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3127.906976744186,12,3254.4338069141013,860.1823531878052,93,5,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.06157793890146228
2018-138426,2018-01-04,1.0,13211,412.0,61.0,3.0,sols,210000.0,43.279594,5.501207,0,1,13,1,0,2018,1,2018_Q1,POINT (5.501207 43.279594),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3442.622950819672,1,3522.388824427003,1274.6818709805939,93,6,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.059044511800503637
2018-138677,2018-01-30,1.0,13211,588.0,73.0,4.0,sols,313000.0,43.279765,5.497437,0,1,13,1,0,2018,1,2018_Q1,POINT (5.497437 43.279765),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,4287.671232876713,1,3522.388824427003,1274.6818709805939,93,6,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.05536227437879465
2018-138714,2018-02-05,1.0,13211,547.0,111.0,5.0,sols,320000.0,43.281854,5.493225,0,1,13,1,0,2018,1,2018_Q1,POINT (5.493225 43.281854),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,2882.8828828828828,2,3522.388824427003,1274.6818709805939,93,6,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.05075010906839707
2018-139465,2018-03-22,1.0,13211,429.0,90.0,3.0,sols,315000.0,43.279644,5.497668,0,1,13,1,0,2018,1,2018_Q1,POINT (5.497668 43.279644),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3500.0,3,3522.388824427003,1274.6818709805939,93,6,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.05561739694474005
2018-139493,2018-03-29,1.0,13211,562.0,93.0,4.0,sols,305000.0,43.278469,5.499496,0,1,13,1,0,2018,1,2018_Q1,POINT (5.499496 43.278469),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3279.569892473118,3,3522.388824427003,1274.6818709805939,93,6,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.05769894043209152
2018-140049,2018-05-30,1.0,13211,438.0,65.0,3.0,sols,270000.0,43.279877,5.501005,0,1,13,1,0,2018,2,2018_Q2,POINT (5.501005 43.279877),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,4153.846153846154,5,3753.6305361305363,693.799484142189,93,1,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.05877717926215371
2018-140972,2018-08-06,1.0,13211,550.0,110.0,4.0,sols,386700.0,43.279223,5.502958,0,1,13,1,0,2018,3,2018_Q3,POINT (5.502958 43.279223),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3515.4545454545455,8,2942.317896421031,1234.0007157402417,93,6,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.06083219135738584
2018-141104,2018-08-07,1.0,13211,0.0,76.0,4.0,0,316500.0,43.276329,5.503647,1,1,13,1,0,2018,3,2018_Q3,POINT (5.503647 43.276329),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,4164.473684210527,8,2942.317896421031,1234.0007157402417,93,6,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.06229087904643056
2018-141178,2018-07-31,1.0,13211,488.0,70.0,4.0,sols,281000.0,43.279184,5.498722,0,1,13,1,0,2018,3,2018_Q3,POINT (5.498722 43.279184),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,4014.285714285714,7,2942.317896421031,1234.0007157402417,93,6,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.05675683868426671
2018-141714,2018-09-25,1.0,13211,1178.0,130.0,5.0,solssols,305000.0,43.278492,5.503742,0,2,13,1,1,2018,3,2018_Q3,POINT (5.503742 43.278492),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,2346.153846153846,9,2942.317896421031,1234.0007157402417,93,6,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.06177861384734939
2018-141687,2018-10-09,1.0,13211,670.0,105.0,2.0,sols,305000.0,43.282729,5.504163,0,1,13,1,0,2018,4,2018_Q4,POINT (5.504163 43.282729),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,2904.7619047619046,10,3331.5529773690073,1260.5000287150197,93,8,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.06121614715963123
2018-141957,2018-10-23,1.0,13211,596.0,100.0,4.0,sols,350000.0,43.279413,5.50298,0,1,13,1,0,2018,4,2018_Q4,POINT (5.50298 43.279413),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3500.0,10,3331.5529773690073,1260.5000287150197,93,8,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.06080536345610778
2018-142311,2018-11-29,1.0,13211,373.0,80.0,3.0,sols,265000.0,43.282963,5.500974,0,1,13,1,0,2018,4,2018_Q4,POINT (5.500974 43.282963),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3312.5,11,3331.5529773690073,1260.5000287150197,93,8,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.05804442195848332
2018-142420,2018-12-03,1.0,13211,0.0,86.0,4.0,0,240000.0,43.280145,5.503961,1,1,13,1,0,2018,4,2018_Q4,POINT (5.503961 43.280145),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,2790.6976744186045,12,3331.5529773690073,1260.5000287150197,93,8,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.06157793890146228
2018-142426,2018-11-30,1.0,13211,773.0,143.0,4.0,sols,420000.0,43.280073,5.499061,0,1,13,1,0,2018,4,2018_Q4,POINT (5.499061 43.280073),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,2937.062937062937,11,3331.5529773690073,1260.5000287150197,93,8,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.05684747891563953
2018-142842,2018-12-14,1.0,13211,287.0,66.0,4.0,sols,225000.0,43.282884,5.496641,0,1,13,1,0,2018,4,2018_Q4,POINT (5.496641 43.282884),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3409.090909090909,12,3331.5529773690073,1260.5000287150197,93,8,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.05382568104016011
2019-149036,2019-01-21,1.0,13211,351.0,99.0,5.0,sols,346500.0,43.279521,5.504586,0,1,13,1,0,2019,1,2019_Q1,POINT (5.504586 43.279521),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3500.0,1,3551.9760610083263,1072.4936875876879,93,3,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.0623345468720677
2019-149313,2019-02-21,1.0,13211,550.0,79.0,3.0,sols,254530.0,43.279276,5.502664,0,1,13,1,0,2019,1,2019_Q1,POINT (5.502664 43.279276),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3221.8987341772154,2,3551.9760610083263,1072.4936875876879,93,3,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.060534393471756584
2019-149901,2019-04-08,1.0,13211,737.0,111.0,6.0,sols,377400.0,43.282334,5.504241,0,1,13,1,0,2019,2,2019_Q2,POINT (5.504241 43.282334),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3400.0,4,2954.1803275059538,1858.3798443503906,93,5,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.061371125605346126
2019-151543,2019-07-26,1.0,13211,801.0,120.0,6.0,sols,364000.0,43.279762,5.501763,0,1,13,1,0,2019,3,2019_Q3,POINT (5.501763 43.279762),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3033.3333333333335,7,2657.5372366777615,612.8962888679176,93,2,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.059539709113135685
2019-151660,2019-08-28,1.0,13211,611.0,155.0,5.0,sols,444200.0,43.279692,5.498598,0,1,13,1,0,2019,3,2019_Q3,POINT (5.498598 43.279692),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,2865.8064516129034,8,2657.5372366777615,612.8962888679176,93,2,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.05650036428612498
2019-152109,2019-10-04,1.0,13211,473.0,101.0,5.0,sols,299938.0,43.28011,5.498623,0,1,13,1,0,2019,4,2019_Q4,POINT (5.498623 43.28011),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,2969.6831683168316,10,3261.410236464925,1257.9979333079825,93,11,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.05641478403022311
2019-152596,2019-10-30,1.0,13211,0.0,100.0,5.0,0,438000.0,43.275186,5.502779,1,1,13,1,0,2019,4,2019_Q4,POINT (5.502779 43.275186),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,4380.0,10,3261.410236464925,1257.9979333079825,93,11,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.06181370330942532
2019-153182,2019-12-11,1.0,13211,0.0,96.0,4.0,0,242500.0,43.280145,5.503961,1,1,13,1,0,2019,4,2019_Q4,POINT (5.503961 43.280145),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,2526.0416666666665,12,3261.410236464925,1257.9979333079825,93,11,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.06157793890146228
2019-153242,2019-12-13,1.0,13211,568.0,50.0,3.0,sols,183651.0,43.279785,5.497584,0,1,13,1,0,2019,4,2019_Q4,POINT (5.497584 43.279785),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3673.02,12,3261.410236464925,1257.9979333079825,93,11,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.055498440164572005
2019-153257,2019-12-26,1.0,13211,0.0,47.0,2.0,0,185000.0,43.278499,5.503272,0,1,13,1,0,2019,4,2019_Q4,POINT (5.503272 43.278499),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3936.1702127659573,12,3261.410236464925,1257.9979333079825,93,11,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.061323387643353704
2019-153294,2019-12-23,1.0,13211,822.0,110.0,5.0,sols,250000.0,43.27914,5.50032,0,1,13,1,0,2019,4,2019_Q4,POINT (5.50032 43.27914),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,2272.7272727272725,12,3261.410236464925,1257.9979333079825,93,11,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.058307201111135534
2020-143067,2020-01-06,1.0,13211,646.0,78.0,3.0,sols,298000.0,43.279606,5.49836,0,1,13,1,0,2020,1,2020_Q1,POINT (5.49836 43.279606),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3820.5128205128203,1,3196.195775747006,1833.9570904471373,93,9,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.056293996881552684
2020-143312,2020-01-17,1.0,13211,507.0,80.0,4.0,sols,180000.0,43.276776,5.501805,0,1,13,1,0,2020,1,2020_Q1,POINT (5.501805 43.276776),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,2250.0,1,3196.195775747006,1833.9570904471373,93,9,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.06039912715624625
2020-143780,2020-02-27,1.0,13211,296.0,80.0,4.0,sols,259000.0,43.280061,5.49826,0,1,13,1,0,2020,1,2020_Q1,POINT (5.49826 43.280061),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3237.5,2,3196.195775747006,1833.9570904471373,93,9,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.05607703137618127
2020-143833,2020-03-05,1.0,13211,371.0,50.0,2.0,sols,199000.0,43.282118,5.494004,0,1,13,1,0,2020,1,2020_Q1,POINT (5.494004 43.282118),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3980.0,3,3196.195775747006,1833.9570904471373,93,9,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.05143874107385984
2020-144266,2020-05-27,1.0,13211,575.0,80.0,3.0,sols,300000.0,43.280185,5.496245,0,1,13,1,0,2020,2,2020_Q2,POINT (5.496245 43.280185),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3750.0,5,3614.7976985161486,2260.636815443917,93,2,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.05410119927745797
2020-145012,2020-07-08,1.0,13211,0.0,77.0,2.0,0,275000.0,43.282488,5.500083,1,1,13,1,0,2020,3,2020_Q3,POINT (5.500083 43.282488),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3571.4285714285716,7,3511.5412489119626,1000.3800045002414,93,6,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.057271722047854266
2020-145135,2020-07-10,1.0,13211,0.0,118.0,4.0,0,339000.0,43.283248,5.501529,1,1,13,1,0,2020,3,2020_Q3,POINT (5.501529 43.283248),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,2872.8813559322034,7,3511.5412489119626,1000.3800045002414,93,6,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.05853151182485753
2020-145559,2020-08-25,1.0,13211,495.0,100.0,4.0,sols,325000.0,43.276052,5.504784,0,1,13,1,0,2020,3,2020_Q3,POINT (5.504784 43.276052),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3250.0,8,3511.5412489119626,1000.3800045002414,93,6,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.06345901815371496
2020-145775,2020-09-03,1.0,13211,463.0,70.0,4.0,sols,280000.0,43.279426,5.499653,0,1,13,1,0,2020,3,2020_Q3,POINT (5.499653 43.279426),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,4000.0,9,3511.5412489119626,1000.3800045002414,93,6,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.05758811816603076
2020-146804,2020-11-03,1.0,13211,373.0,91.0,5.0,sols,296000.0,43.280128,5.496863,0,1,13,1,0,2020,4,2020_Q4,POINT (5.496863 43.280128),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3252.747252747253,11,3466.5850695244517,956.8369348012566,93,3,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.054711908377525986
2021-146756,2021-04-30,1.0,13211,527.0,76.0,3.0,sols,240000.0,43.282303,5.498277,0,1,13,1,0,2021,2,2021_Q2,POINT (5.498277 43.282303),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3157.8947368421054,4,3227.825462848057,939.5006110233096,93,8,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.055549775638492914
2021-147234,2021-04-16,1.0,13211,354.0,66.0,3.0,solssols,250000.0,43.27966,5.498772,0,1,13,1,1,2021,2,2021_Q2,POINT (5.498772 43.27966),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3787.878787878788,4,3227.825462848057,939.5006110233096,93,8,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.0566766105021806
2021-147580,2021-05-06,1.0,13211,262.0,80.0,3.0,sols,330000.0,43.27859,5.502556,0,1,13,1,0,2021,2,2021_Q2,POINT (5.502556 43.27859),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,4125.0,5,3227.825462848057,939.5006110233096,93,8,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.06060890180520601
2021-149604,2021-06-17,1.0,13211,0.0,49.0,3.0,0,185000.0,43.281393,5.499546,1,1,13,1,0,2021,2,2021_Q2,POINT (5.499546 43.281393),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3775.5102040816328,6,3227.825462848057,939.5006110233096,93,8,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.05699325228552952
2021-149661,2021-06-23,1.0,13211,822.0,110.0,5.0,solssols,290000.0,43.27914,5.50032,0,1,13,1,1,2021,2,2021_Q2,POINT (5.50032 43.27914),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,2636.3636363636365,6,3227.825462848057,939.5006110233096,93,8,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.058307201111135534
2021-158675,2021-04-02,1.0,13211,518.0,134.0,5.0,solssols,379000.0,43.278868,5.502363,0,1,13,1,1,2021,2,2021_Q2,POINT (5.502363 43.278868),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,2828.3582089552237,4,3227.825462848057,939.5006110233096,93,8,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.06034927252064116
2021-158816,2021-04-01,1.0,13211,1128.0,183.0,5.0,sols,575000.0,43.278614,5.504888,0,1,13,1,0,2021,2,2021_Q2,POINT (5.504888 43.278614),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3142.0765027322404,4,3227.825462848057,939.5006110233096,93,8,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.06285372991887457
2021-152145,2021-07-22,1.0,13211,643.0,102.0,4.0,solssolssols,390000.0,43.279678,5.498171,0,1,13,1,2,2021,3,2021_Q3,POINT (5.498171 43.279678),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3823.529411764706,7,3316.602658808541,1064.8514498149375,93,4,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.05609260903761932
2021-155674,2021-08-25,1.0,13211,350.0,90.0,13.0,sols,325000.0,43.281716,5.497528,0,1,13,1,0,2021,3,2021_Q3,POINT (5.497528 43.281716),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3611.1111111111113,8,3316.602658808541,1064.8514498149375,93,4,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.054955891421799456
2021-157606,2021-01-15,1.0,13211,440.0,91.0,4.0,sols,418000.0,43.280125,5.499839,0,1,13,1,0,2021,1,2021_Q1,POINT (5.499839 43.280125),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,4593.406593406594,1,4022.1981709759402,1494.0395331947575,93,6,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.057586367029137414
2021-157871,2021-01-27,1.0,13211,467.0,64.0,3.0,solssols,250000.0,43.276181,5.501488,0,1,13,1,1,2021,1,2021_Q1,POINT (5.501488 43.276181),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3906.25,1,4022.1981709759402,1494.0395331947575,93,6,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.06027682724951364
2021-157929,2021-02-03,1.0,13211,559.0,100.0,5.0,solssols,431650.0,43.282513,5.504089,0,1,13,1,1,2021,1,2021_Q1,POINT (5.504089 43.282513),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,4316.5,2,4022.1981709759402,1494.0395331947575,93,6,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.06118630260022581
2021-157965,2021-02-12,1.0,13211,0.0,113.0,4.0,0,395000.0,43.283248,5.501529,1,1,13,1,1,2021,1,2021_Q1,POINT (5.501529 43.283248),36330.0,"[""M̩tropole d'Aix-Marseille-Provence""]",132110501,La Milli̬r,la milli̬re,3495.575221238938,2,4022.1981709759402,1494.0395331947575,93,6,1143.0,1086.0,12.0,45.0,679.0,463.0,638.0,430.0,20730,13211,0.05853151182485753
